Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,RJCL PARKING 1,9091 NY-22,,Hillsdale,NY,12529,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.167957,-73.517820,03/22/2022,166204,2022-03-22 00:31:22,,,,09/04/2020,J1772
ELEC,SUNY BUFFALO JACOBS 3,50 Augspurger Rd,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.998860,-78.787320,03/22/2022,171344,2022-03-22 00:31:22,,,,01/16/2021,J1772
ELEC,4TH & LAFAYETTE FAST CHARGER 01,402 Lafayette St,,Jamestown,NY,14701,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.096388,-79.245617,03/22/2022,162268,2022-03-22 00:31:22,,,,06/12/2020,CHADEMO J1772COMBO
ELEC,GHMC PARKINGGARAGE10,707 E Main St,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.441810,-74.366616,03/22/2022,204666,2022-03-22 00:31:22,,,,01/12/2022,J1772
ELEC,GARNET HILL LOG HOUSE #1,39 Garnet Hill Rd Section 2,,North River,NY,12856,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.712284,-74.107111,03/22/2022,204652,2022-03-22 00:31:22,,,,01/12/2022,J1772
ELEC,Lima - Town Court,7329 E Main St,,Lima,NY,14485,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.905520,-77.610606,04/08/2020,123130,2021-03-11 23:22:17,LG,,,04/01/2019,J1772
ELEC,14 HUDSON 14 HUDSON 1.1,14 Hudson Ave,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.308037,-73.645370,03/22/2022,153509,2022-03-22 00:31:22,,,,02/07/2020,J1772
ELEC,HIX PLATTSBURGH STATION 1,118 Hammond Ln,,Plattsburgh,NY,12901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.694857,-73.498017,03/22/2022,193468,2022-03-22 00:31:22,,,,08/04/2021,J1772
ELEC,College Plaza,15-109 Middle Country Rd,,Selden,NY,11784,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.865165,-73.049424,03/22/2022,198253,2022-03-22 01:26:59,,,,10/25/2021,CHADEMO J1772COMBO
ELEC,TYLER TECH STATION1,11 Cornell Rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.756115,-73.822907,03/22/2022,207358,2022-03-22 00:31:22,,,,03/01/2022,J1772
ELEC,DEPOT SQUARE GHENT,99 Depot Square,,Chatham,NY,12037,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.362102,-73.597380,03/22/2022,182707,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,MUNICIPAL BLDG PUBLIC - B,1 Van Wyck St,,Croton-on-Hudson,NY,10520,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.208506,-73.887500,03/22/2022,122766,2022-03-22 00:31:22,,,,05/15/2019,J1772
ELEC,CHHA2 Garages LLC,400 E 56th St,,New York,NY,10022,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts Paypal,A D M V,,6,,,EV Connect,http://evconnect.com/,200-9,40.757099,-73.963122,10/09/2020,166325,2021-03-11 23:22:17,P,,,07/02/2020,J1772
ELEC,AECSOLAR STATION 2 AEC,210 Washington Ave Ext,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.703304,-73.856980,03/22/2022,192610,2022-03-22 00:31:22,,,,07/07/2021,J1772
ELEC,The Wood Golf Greenland Properties,7430 Canton St Rd,,Baldwinsville,NY,13027,,518-691-3119,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,43.130595,-76.337058,06/07/2021,189539,2022-02-10 19:42:29,P,,,03/31/2021,J1772
ELEC,James Mitsubishi - Hamburg,5160 Camp Rd,Located at the rear of the dealership,Hamburg,NY,14075,,315-356-4444,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,42.746772,-78.852481,03/07/2022,98836,2022-03-07 19:49:53,P,,,04/01/2018,J1772
ELEC,ERIE COUNTY ECC STATION 1,Oak St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.883036,-78.871288,03/22/2022,170240,2022-03-22 00:31:22,,,,12/17/2020,J1772
ELEC,NYSE Thruway - NYPA,Milepost 66 S,,Modena,NY,12548,,866-816-7584,E,,Public,24 hours daily,A D M V,,,2,,EV Connect,http://evconnect.com/,GPS,41.592150,-74.088523,11/09/2020,167633,2021-03-11 23:22:17,SG,,,06/26/2020,CHADEMO J1772COMBO
ELEC,RTC WALSH 3,1 Walsh Cir,,Syracuse,NY,13208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.075840,-76.169680,03/22/2022,174949,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Putnam Plaza Shopping Center,1872 Route 6,,Carmel,NY,10512,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.412844,-73.667098,03/22/2022,198889,2022-03-22 01:26:59,,,,10/25/2021,CHADEMO J1772COMBO
ELEC,JLRWHITEPLAINS DC FAST 01,295 E Main St,,Elmsford,NY,10523,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.047509,-73.806341,03/22/2022,180128,2022-03-22 00:31:22,,,,01/27/2021,J1772COMBO
ELEC,U OF R HELEN WOOD HALL,255 Crittenden Blvd,,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.120900,-77.625625,03/22/2022,162267,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,ImPark 500 4th Ave - Tesla Destination,212 12th St,,Brooklyn,NY,11215,,212-937-8660  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.668403,-73.990389,11/03/2020,122471,2021-03-11 23:22:17,P,,,03/01/2019,TESLA
ELEC,TRICITYRENTALS PARK SOUTH,17 New Scotland Av,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654458,-73.773464,03/22/2022,123416,2022-03-22 00:31:22,,,,05/30/2019,J1772
ELEC,Town of DeKalb,4343 US Highway 11,,DeKalb Junction,NY,13630,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,44.505435,-75.273847,04/08/2020,123109,2021-03-11 23:22:17,LG,,,04/01/2019,J1772
ELEC,GMC Parking 420 E 53rd - Tesla Destination,420 E 53rd St,,New York,NY,10022,,212-759-5290  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.755013,-73.963549,11/03/2020,115130,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,Van Schaick Island,203 Park Ave,,Cohoes,NY,12047,,518-233-2130,E,,Public,24 hours daily,,,1,,,Non-Networked,,200-8,42.767009,-73.689847,03/15/2021,118964,2022-02-10 19:42:29,P,,,01/01/2019,J1772
ELEC,imPark 422 E 79th Street - Tesla Destination,422  E 79th St,,New York,NY,10075,,212-737-6283  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.771766,-73.951838,11/03/2020,115132,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,The Spot Restaurant - Tesla Supercharger,1062 Front Street,,Binghamton,NY,13905,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,42.145542,-75.902081,10/11/2021,102326,2021-11-04 18:37:47,P,,,10/01/2015,TESLA
ELEC,East Hampton Town Hall,159 Pantigo Rd,,East Hampton,NY,11937,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,6,,,EV Connect,http://evconnect.com/,GPS,40.969091,-72.172316,07/13/2020,163947,2021-03-11 23:22:17,P,,,06/26/2020,J1772
ELEC,RRH STATION 2,6 Ambulance Dr,,Clifton Springs,NY,14432,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.959305,-77.135620,03/22/2022,204930,2022-03-22 00:31:22,,,,01/15/2022,J1772
ELEC,STATION TOR1 CRAWFORD SOUTH,122 North Ridge St.,,Rye Brook,NY,10573,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.015297,-73.685720,03/22/2022,146604,2022-03-22 00:31:22,,,,10/04/2019,J1772
ELEC,PANYNJ LGA WEST 3,LGA West Garage LaGuardia Airport,,East Elmhurst,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.773009,-73.875324,03/22/2022,162287,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,Country Club Imports,55 Oneida St,,Oneonta,NY,13820,,607-432-2800,E,,Public - Call ahead,Dealership business hours; see service desk for access,,,2,2,,Non-Networked,,GPS,42.451285,-75.100333,06/09/2020,44176,2021-03-11 23:22:17,P,,,11/30/2011,CHADEMO J1772 J1772COMBO
ELEC,TRICITYRENTALS WOODLAKE,61 Woodlake Rd N,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.677360,-73.847060,03/22/2022,171664,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Park Kwik - 211 Atlantic - Tesla Destination,211 Atlantic Ave,,Brooklyn,NY,11201,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.689671,-73.991786,11/03/2020,169009,2021-03-11 23:22:17,P,,,11/03/2020,J1772 TESLA
ELEC,"Dover Plains Library, Town Of Dover NY",1797 Route 22,,Wingdale,NY,12594,,855-885-9571,E,,Public,,,,2,,,OpConnect,http://www.opconnect.com/,GPS,41.647880,-73.563420,03/22/2022,189684,2022-03-22 02:00:18,,,,05/14/2021,J1772
ELEC,Shults Hyundai,181 E. Fairmount Avenue,Chargers are under repair.,Lakewood,NY,14750,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,42.097767,-79.314426,03/21/2022,201757,2022-03-21 22:55:12,,,,11/29/2021,J1772
ELEC,MARKET 32 EV PEDIATRICEV2,81 Schoolhouse Rd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.678982,-73.844918,03/22/2022,175507,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,BARD ALMNCT NS1-ALMNCT,New York 9G,,Red Hook,NY,12504,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.023436,-73.902037,03/22/2022,162492,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,WATERVLIET MUSEUM 2,1501 1st Ave,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.726236,-73.701304,03/22/2022,205369,2022-03-22 00:31:22,,,,01/27/2022,J1772
ELEC,14 HUDSON 14 HUDSON 1.3,14 Hudson,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.307865,-73.645470,03/22/2022,153507,2022-03-22 00:31:22,,,,02/07/2020,J1772
ELEC,Castle Village Parking Garage,200 Cabrini Boulevard,Garage entrance is from Cabrini Blvd. Unit is on the Main Floor. Pull down the drive way and make your first left.,New York,NY,10033,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.854693,-73.939432,03/21/2022,95779,2022-03-21 22:55:12,,,,03/07/2018,J1772
ELEC,Hampton Inn - Albany,10 Ulenski Dr,,Albany,NY,12205,,518-438-2822,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.724676,-73.795448,06/07/2021,72909,2022-02-10 19:42:29,P,,,01/25/2016,J1772
ELEC,SAG HARBOR LONG WHARF,1 Long Wharf,,Sag Harbor,NY,11963,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.003280,-72.295880,03/22/2022,200496,2022-03-22 00:31:22,,,,11/04/2021,J1772
ELEC,Dunkin’,405 W Main St,,Batavia,NY,14020,,585-483-1454,E,,Public,24 hours daily,,,1,,,Non-Networked,,GPS,43.004421,-78.203921,06/09/2020,157965,2021-03-11 23:22:17,P,,,05/15/2020,J1772
ELEC,Union College - Nott/Lennox Lot,894 Nott St,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,42.819693,-73.924193,06/07/2021,156045,2021-12-06 18:36:15,P,,,05/01/2020,J1772
ELEC,Icon Parking 330 E 39th Street - Tesla Destination,330  E 39th St,,New York,NY,10016,,212-599-8670  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747123,-73.972257,11/03/2020,115098,2021-03-11 23:22:17,P,,,06/01/2016,J1772 TESLA
ELEC,STOP SHOP HAMPTON BAY 01,194 W Montauk Hwy,,Hampton Bays,NY,11946,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.875588,-72.539078,03/22/2022,162402,2022-03-22 00:31:22,,,,06/12/2020,J1772COMBO
ELEC,LIN-DAN MORTY,329 E 21st St,,New York,NY,10010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.736161,-73.980267,03/22/2022,205859,2022-03-22 00:31:22,,,,02/04/2022,J1772
ELEC,Homer Recreation Department,53 S Main St,,Homer,NY,13077,,866-816-7584,E,,Public,Business hours,,,2,,,EV Connect,http://evconnect.com/,200-8,42.634650,-76.178589,04/08/2020,94843,2021-03-11 23:22:17,P,,,09/13/2017,J1772
ELEC,TCR TOWERS EV STATION 1,422 Sand Creek Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.711859,-73.809795,03/22/2022,181869,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Adirondack Mountain Club - Tesla Destination,814 Goggins Rd,,Lake George,NY,12845,,518-668-4447  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.400634,-73.716573,11/03/2020,114964,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,MPG 923 5th Ave - Tesla Destination,923 5th Ave,,New York,NY,10021,,212-249-1947  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773173,-73.966026,11/03/2020,115196,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,ITHACA VISITORS ITHACA COLLEGE,Conservatory Dr,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.420935,-76.500084,03/22/2022,162315,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,COMFORT- CHARGE STATION 2,4054 ny-9l,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.411800,-73.708410,03/22/2022,182157,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Poughkeepsie Nissan,1445 Route 9,,Wappingers Falls,NY,12590,,845-297-4314,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,41.587383,-73.908392,06/09/2020,44206,2021-03-11 23:22:17,P,,,11/30/2011,J1772
ELEC,Sylvan Pinnacle Garage - Tesla Destination,112-01 Queens Blvd,,Forest Hills,NY,11375,,718-520-1403  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.726421,-73.851406,11/03/2020,114940,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,WIDE WORLD BMW STATION 01,114 NY-59,,Spring Valley,NY,10977,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.107051,-74.035853,03/22/2022,162447,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,LARKIN726RRAMPP EV ONLY 2,726 Exchange St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.874900,-78.849874,03/22/2022,182982,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,SRYMCASSB MALTA 1.3,8-10 Medical Park Dr,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.975720,-73.806150,03/22/2022,171438,2022-03-22 00:31:22,,,,01/23/2021,J1772
ELEC,Village of Mt. Morris - Veterans Park,185 Main St,,Mt. Morris,NY,14510,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal and Apple Pay,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,42.718547,-77.869580,12/03/2020,168430,2021-03-11 23:22:17,LG,,,09/03/2020,J1772
ELEC,Rapidpark 99 Park Ave - Tesla Destination,105 E 39th,,New York,NY,10016,,212-265-7854  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.750254,-73.978627,11/03/2020,114996,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,HWS COLLEGES 288 PULTENEY 1,288 Pulteney St,,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.859764,-76.985725,03/22/2022,144137,2022-03-22 00:31:22,,,,08/29/2019,J1772
ELEC,"Country Inn & Suites By Carlson, Cortland, NY - Tesla Destination",3707 State Rte 281,,Cortland,NY,13045,,607-753-8300  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,42.586516,-76.211675,11/03/2020,114930,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,SUNY CORTLAND DE GROAT 1.4,45 Graham Ave,,Cortland,NY,13045,,888-758-4389,E,,Public,Mon 5:00pm - 12:00am; Tue 5:00pm - 12:00am; Wed 5:00pm - 12:00am; Thu 5:00pm - 12:00am; Fri 5:00pm - 12:00am; Sat 6:00am - 12:00am; Sun 6:00am - 12:00am,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.597630,-76.186390,03/22/2022,183389,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,iPark 41 E 85th Street - Tesla Destination,41 E 85th St,,New York,NY,10028,,212-472-4713  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.780305,-73.959091,11/03/2020,115125,2021-03-11 23:22:17,P,,,12/15/2016,J1772 TESLA
ELEC,MUNICIPAL EVSE PARK STREET 3,50-54 Park St,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.307923,-73.644590,03/22/2022,180143,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,CITY AMSTERDAM PSBS EV2,4 Grove St Public Safety,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.938130,-74.190765,03/22/2022,187640,2022-03-22 00:31:22,,,,04/15/2021,J1772
ELEC,Shaheens Adirondack Inn - Tesla Destination,314 Park St,,Tupper Lake,NY,12986,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.224690,-74.448721,11/03/2020,169099,2021-03-11 23:22:17,P,,,11/03/2020,TESLA
ELEC,Salmon Run Mall - Tesla Supercharger,21182 Salmon Run Mall Loop W,,Watertown,NY,13601,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,43.979585,-75.954114,10/11/2021,102350,2021-11-04 18:37:47,P,,,06/01/2016,TESLA
ELEC,CITY AMSTERDAM EV2,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960337,-74.172382,03/22/2022,186154,2022-03-22 00:31:22,,,,03/13/2021,J1772
ELEC,"Site Centers The Hub (Hempstead, NY)",132-178 Fulton Ave,,Hempstead,NY,11550,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.706011,-73.630952,03/22/2022,211861,2022-03-22 01:32:58,,,,03/17/2022,CHADEMO J1772COMBO
ELEC,ULSTER COUNTY PROBATION DEPT,733 Broadway,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.931091,-74.010589,03/22/2022,162129,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,Steet Ponte Chevrolet,3036 NY-28,,Herkimer,NY,13350,,315-219-4378,E,,Public,Dealership business hours,,,2,,,Non-Networked,,GPS,43.046018,-74.985338,05/06/2021,187158,2022-02-10 19:42:29,P,,,03/22/2021,J1772
ELEC,NATIONAL GRID HOLIDAY VALLEY,6081 US-219,,Ellicottville,NY,14731,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.261800,-78.663077,03/22/2022,162249,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,CORNELL STATLER 2,343 Campus Rd,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.445520,-76.481083,03/22/2022,162185,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,Parkit 575 Washington - Tesla Destination,575 Washington St,,New York,NY,10014,,212-929-9404  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729474,-74.008847,11/03/2020,115164,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,St. Paul's Church Episcopal,121 Lincoln Ave,,Waddington,NY,13694,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,44.863388,-75.202879,04/08/2020,123061,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,FUCCILLOHYUNDAI CPF50 #2,1910 Alvin Rd,,Grand Island,NY,14072,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.011199,-78.968177,03/22/2022,202143,2022-03-22 00:31:22,,,,12/08/2021,J1772
ELEC,ROSENBLUM300 300 GREAT OAKS,300 Great Oaks Blvd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.680984,-73.846759,03/22/2022,118995,2022-03-22 00:31:22,,,,03/08/2019,J1772
ELEC,RRH NEWARK WEST 1,1200 Driving Park Ave,,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.060785,-77.104482,03/22/2022,174416,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Icon Parking 810 Seventh Ave - Tesla Destination,207  W 52nd St,,New York,NY,10019,,212-247-4372  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762891,-73.983151,11/03/2020,115049,2021-03-11 23:22:17,P,,,08/15/2016,J1772 TESLA
ELEC,BETHLEHEM EV TOWNHALL PUBLIC,445 NY-443,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.620461,-73.839323,03/22/2022,166770,2022-03-22 00:31:22,,,,09/10/2020,J1772
ELEC,BEST WESTERN PL BEST 1.1,6605 Old Collamer Rd S,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.090446,-76.086580,03/22/2022,169911,2022-03-22 00:31:22,,,,12/04/2020,J1772
ELEC,PV Parking 34-11 Steinway - Tesla Destination,34-11 Steinway St,,Astoria,NY,11101,,718-609-1200  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.755508,-73.922168,11/03/2020,150584,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,GREEN ACRES MALL,2034 Green Acres Mall,,Valley Stream,NY,11581,,833-632-2778,E,,Public,24 hours daily,,,1,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.662119,-73.723241,03/22/2022,152450,2022-03-22 01:32:58,,,,01/15/2020,CHADEMO J1772 J1772COMBO
ELEC,Houghton College,1 Willard Ave,,Houghton,NY,14744,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.427058,-78.157209,06/07/2021,157942,2021-12-06 18:36:15,P,,,05/15/2020,J1772
